sink_id,timestamp,cur_time,throughput
2,1565729195356,1565729195450,11318
2,1565729195871,1565729195951,12455
2,1565729196440,1565729196551,13516
2,1565729196956,1565729197052,14171
2,1565729197516,1565729197553,13952
2,1565729198053,1565729198152,11719
2,1565729198591,1565729198653,12714
2,1565729199093,1565729199154,12594
2,1565729199640,1565729199655,14131
2,1565729200156,1565729200254,10300
2,1565729200671,1565729200755,14431
2,1565729201253,1565729201355,12133
2,1565729201791,1565729201856,13812
2,1565729202280,1565729202376,11403
2,1565729202773,1565729202877,12594
2,1565729203333,1565729203378,13033
2,1565729203880,1565729203978,11433
2,1565729204440,1565729204479,13912
2,1565729204991,1565729205078,12237
2,1565729205480,1565729205579,12834
2,1565729205996,1565729206080,13193
2,1565729206591,1565729206680,12450
2,1565729207116,1565729207181,15009
2,1565729207676,1565729207781,12300
2,1565729208271,1565729208282,15568
2,1565729208773,1565729208881,11636
2,1565729209276,1565729209382,11736
2,1565729209791,1565729209888,11778
2,1565729210351,1565729210389,14051
2,1565729210876,1565729210890,15189
2,1565729211391,1565729211489,10901
2,1565729211893,1565729211990,13493
2,1565729212476,1565729212491,15948
2,1565729212991,1565729213085,10707
2,1565729213493,1565729213591,14387
2,1565729214076,1565729214092,15768
2,1565729214591,1565729214691,10083
2,1565729215093,1565729215192,12295
2,1565729215631,1565729215693,13413
2,1565729216191,1565729216293,10800
2,1565729216796,1565729216893,12533
2,1565729217311,1565729217397,13373
2,1565729217813,1565729217925,13484
2,1565729218360,1565729218426,13712
2,1565729218933,1565729218962,13078
2,1565729219413,1565729219526,11099
3,1565729099551,1565729099936,2
3,1565729099756,1565729100440,2956
3,1565729100076,1565729100946,7075
3,1565729100360,1565729101448,8784
3,1565729100831,1565729101952,12142
3,1565729101333,1565729102453,9321
3,1565729101631,1565729102954,9481
3,1565729102040,1565729103455,10339
3,1565729102351,1565729103957,9163
3,1565729103013,1565729104458,12415
3,1565729103356,1565729104960,12191
3,1565729103836,1565729105464,10912
3,1565729104271,1565729105965,11337
3,1565729104840,1565729106466,16267
3,1565729105551,1565729107065,13539
3,1565729106111,1565729107566,16846
3,1565729106716,1565729108067,13373
3,1565729107400,1565729108666,13055
3,1565729107951,1565729109167,14570
3,1565729108511,1565729109668,14890
3,1565729109160,1565729110169,13852
3,1565729109711,1565729110768,12854
3,1565729110280,1565729111275,12859
3,1565729110796,1565729111776,15728
3,1565729111653,1565729112376,11333
3,1565729112120,1565729112877,15009
3,1565729112636,1565729113477,9883
3,1565729113276,1565729113978,14550
3,1565729113880,1565729114578,14083
3,1565729114511,1565729115080,15278
3,1565729115036,1565729115581,12075
3,1565729115631,1565729116082,14151
3,1565729116271,1565729116682,13233
3,1565729116840,1565729117282,12566
3,1565729117516,1565729117783,14071
3,1565729118111,1565729118284,17884
3,1565729118773,1565729118883,11552
3,1565729119160,1565729119400,10696
3,1565729119813,1565729119901,15688
3,1565729120396,1565729120402,15548
3,1565729120911,1565729121001,11452
3,1565729121413,1565729121502,13373
3,1565729121916,1565729122010,12165
3,1565729122431,1565729122511,12654
3,1565729122956,1565729123012,13473
3,1565729123516,1565729123513,15289
3,1565729124031,1565729124107,9764
3,1565729124520,1565729124612,13306
3,1565729125013,1565729125128,11821
3,1565729125596,1565729125687,11896
3,1565729126053,1565729126230,11215
3,1565729126520,1565729126731,11876
3,1565729127093,1565729127232,13133
3,1565729127480,1565729127743,10450
3,1565729127813,1565729128256,7797
3,1565729128200,1565729128757,10838
3,1565729128796,1565729129356,11218
3,1565729129311,1565729129857,10538
3,1565729129756,1565729130358,13213
3,1565729130453,1565729130958,13216
3,1565729130920,1565729131459,12874
3,1565729131493,1565729131971,12851
3,1565729132040,1565729132559,12619
3,1565729132636,1565729133060,12774
3,1565729133333,1565729133660,14450
3,1565729133893,1565729134161,13912
3,1565729134533,1565729134761,13550
3,1565729135116,1565729135280,16782
3,1565729135653,1565729135781,12295
3,1565729136191,1565729136282,13592
3,1565729136760,1565729136783,14570
3,1565729137311,1565729137383,10833
3,1565729137836,1565729137884,14231
3,1565729138396,1565729138483,12003
3,1565729138920,1565729138984,11616
3,1565729139413,1565729139485,14411
3,1565729139996,1565729140085,12216
3,1565729140591,1565729140685,11950
3,1565729141093,1565729141186,13433
3,1565729141711,1565729141719,14315
3,1565729142191,1565729142286,10493
3,1565729142693,1565729142787,13832
3,1565729143276,1565729143288,15449
3,1565729143791,1565729143878,10271
3,1565729144293,1565729144388,12549
3,1565729144840,1565729144889,13093
3,1565729145391,1565729145424,11813
3,1565729145893,1565729145989,11115
3,1565729146396,1565729146490,11896
3,1565729146991,1565729146992,13665
3,1565729147493,1565729147590,9966
3,1565729147996,1565729148091,11996
3,1565729148533,1565729148592,14291
3,1565729149093,1565729149192,11950
3,1565729149711,1565729149792,13100
3,1565729150200,1565729150296,12400
3,1565729150751,1565729150797,13373
3,1565729151311,1565729151397,11150
3,1565729151871,1565729151898,13153
3,1565729152431,1565729152498,11350
3,1565729152991,1565729152999,12774
3,1565729153413,1565729153515,10310
3,1565729153951,1565729154016,12674
3,1565729154520,1565729154552,12332
3,1565729155013,1565729155116,11276
3,1565729155551,1565729155617,13113
3,1565729156076,1565729156118,13672
3,1565729156613,1565729156717,11151
3,1565729157151,1565729157218,13173
3,1565729157653,1565729157719,14471
3,1565729158236,1565729158319,11966
3,1565729158831,1565729158876,13572
3,1565729159333,1565729159419,11454
3,1565729159813,1565729159920,12215
3,1565729160373,1565729160421,14271
3,1565729160920,1565729160922,12235
3,1565729161436,1565729161521,10934
3,1565729161951,1565729162022,13672
3,1565729162511,1565729162523,13712
3,1565729163036,1565729163122,11235
3,1565729163551,1565729163623,11576
3,1565729164076,1565729164124,12055
3,1565729164636,1565729164724,11950
3,1565729165231,1565729165324,11350
3,1565729165733,1565729165825,12914
3,1565729166351,1565729166425,12966
3,1565729166840,1565729166926,11157
3,1565729167413,1565729167427,16147
3,1565729167951,1565729167981,12725
3,1565729168431,1565729168527,11025
3,1565729169000,1565729169028,13512
3,1565729169551,1565729169560,10921
3,1565729170031,1565729170128,9225
3,1565729170556,1565729170629,13473
3,1565729171151,1565729171229,12700
3,1565729171676,1565729171730,14411
3,1565729172236,1565729172330,11516
3,1565729172751,1565729172857,12751
3,1565729173333,1565729173430,13438
3,1565729173836,1565729173931,13592
3,1565729174373,1565729174432,11576
3,1565729174933,1565729175032,11016
3,1565729175551,1565729175546,14046
3,1565729176040,1565729176132,11416
3,1565729176533,1565729176633,13792
3,1565729177093,1565729177134,14770
